"Nombre del conjunto de anuncios","Nombre del anuncio","Nombre de la campaña",Día,Región,Alcance,Impresiones,Frecuencia,Divisa,"Importe gastado (CLP)","Configuración de atribución","Clics en el enlace","CTR (todos)","CPC (todos)","CPM (costo por mil impresiones)","Artículos agregados al carrito","Costo por artículo agregado al carrito","Reproducciones de video de 3 segundos","Reproducciones de video hasta el 25%","Reproducciones de video hasta el 50%","Reproducciones de video hasta el 75%","Reproducciones de video hasta el 95%","Reproducciones de video hasta el 100%","Inicio del informe","Fin del informe"
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Coquimbo Region",69,69,1,CLP,78,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1130.43478261,,,27,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Los Lagos Region",219,224,1.02283105,CLP,196,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,5.35714286,16.33333333,875,,,94,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Los Ríos Region",168,173,1.0297619,CLP,166,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,5.78034682,16.6,959.53757225,,,79,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Magallanes y la Antártica Chilena Region",33,33,1,CLP,24,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,727.27272727,,,13,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Maule Region",114,117,1.02631579,CLP,112,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.56410256,37.33333333,957.26495726,,,52,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"O'Higgins Region",113,116,1.02654867,CLP,162,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,1.72413793,81,1396.55172414,,,41,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Santiago Metropolitan Region",979,996,1.01736466,CLP,1343,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",14,2.51004016,53.72,1348.3935743,,,384,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Tarapacá Region",46,47,1.02173913,CLP,46,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,978.72340426,,,15,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Valparaíso Region",194,195,1.00515464,CLP,231,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,5.12820513,23.1,1184.61538462,,,86,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Araucanía Region",44,45,1.02272727,CLP,46,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,6.66666667,15.33333333,1022.22222222,,,18,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-09,"Los Ríos Region",1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Antofagasta Region",130,134,1.03076923,CLP,159,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,3.73134328,31.8,1186.56716418,,,42,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Araucanía Region",257,262,1.01945525,CLP,233,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,3.4351145,25.88888889,889.3129771,,,92,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Arica y Parinacota Region",30,30,1,CLP,36,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1200,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Atacama Region",28,28,1,CLP,20,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,714.28571429,,,13,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Aysén Region",28,28,1,CLP,15,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.57142857,15,535.71428571,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Bío Bío Region",343,347,1.01166181,CLP,335,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7,4.89913545,19.70588235,965.41786744,,,142,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Coquimbo Region",88,88,1,CLP,86,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.13636364,86,977.27272727,,,33,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Los Lagos Region",221,225,1.01809955,CLP,183,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5,4,20.33333333,813.33333333,,,93,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Los Ríos Region",142,143,1.00704225,CLP,116,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.7972028,29,811.18881119,,,49,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Magallanes y la Antártica Chilena Region",47,48,1.0212766,CLP,40,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.08333333,40,833.33333333,,,13,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Maule Region",121,123,1.01652893,CLP,105,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.43902439,35,853.65853659,,,51,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"O'Higgins Region",131,133,1.01526718,CLP,129,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,1.5037594,64.5,969.92481203,,,47,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Santiago Metropolitan Region",1131,1145,1.01237843,CLP,1427,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",16,3.23144105,38.56756757,1246.28820961,,,446,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Tarapacá Region",49,49,1,CLP,58,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.04081633,58,1183.67346939,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Valparaíso Region",304,308,1.01315789,CLP,342,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,3.24675325,34.2,1110.38961039,,,127,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Araucanía Region",751,812,1.08122503,CLP,1075,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9,3.07881773,43,1323.89162562,,,241,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-08,"Los Ríos Region",16,16,1,CLP,16,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,9,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Antofagasta Region",15,16,1.06666667,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,6.25,7,437.5,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Araucanía Region",44,46,1.04545455,CLP,52,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,10.86956522,10.4,1130.43478261,,,17,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Arica y Parinacota Region",2,2,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,500,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Atacama Region",4,5,1.25,CLP,3,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,600,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Bío Bío Region",42,42,1,CLP,41,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,7.14285714,13.66666667,976.19047619,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Coquimbo Region",7,7,1,CLP,5,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,714.28571429,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Los Lagos Region",31,31,1,CLP,39,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,9.67741935,13,1258.06451613,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Los Ríos Region",31,31,1,CLP,47,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,6.4516129,23.5,1516.12903226,,,9,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Magallanes y la Antártica Chilena Region",8,8,1,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,875,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Maule Region",6,6,1,CLP,5,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,833.33333333,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"O'Higgins Region",13,13,1,CLP,13,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,3,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Santiago Metropolitan Region",127,131,1.03149606,CLP,194,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,4.58015267,32.33333333,1480.91603053,,,44,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Tarapacá Region",6,6,1,CLP,6,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Valparaíso Region",26,26,1,CLP,53,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,2038.46153846,,,7,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Araucanía Region",363,379,1.04407713,CLP,525,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,3.43007916,40.38461538,1385.22427441,,,100,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-07,"Los Ríos Region",4,4,1,CLP,4,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,2,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Antofagasta Region",85,96,1.12941176,CLP,150,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,5.20833333,30,1562.5,,,39,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Araucanía Region",253,269,1.06324111,CLP,382,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,4.08921933,34.72727273,1420.07434944,,,97,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Arica y Parinacota Region",22,23,1.04545455,CLP,36,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.34782609,36,1565.2173913,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Atacama Region",36,38,1.05555556,CLP,43,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.63157895,43,1131.57894737,,,11,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Aysén Region",10,10,1,CLP,16,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,10,16,1600,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Bío Bío Region",297,320,1.07744108,CLP,423,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,3.125,42.3,1321.875,,,115,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Coquimbo Region",38,39,1.02631579,CLP,44,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1128.20512821,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Los Lagos Region",173,186,1.07514451,CLP,207,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,4.30107527,25.875,1112.90322581,,,80,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Los Ríos Region",223,243,1.0896861,CLP,340,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,4.52674897,30.90909091,1399.17695473,,,88,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Magallanes y la Antártica Chilena Region",34,34,1,CLP,45,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.94117647,45,1323.52941176,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Maule Region",71,73,1.02816901,CLP,80,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,1.36986301,80,1095.89041096,,,18,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"O'Higgins Region",68,72,1.05882353,CLP,86,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,2.77777778,43,1194.44444444,,,23,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Santiago Metropolitan Region",565,589,1.04247788,CLP,974,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13,4.41426146,37.46153846,1653.65025467,,,224,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Tarapacá Region",23,23,1,CLP,31,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.34782609,31,1347.82608696,,,9,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Valparaíso Region",155,164,1.05806452,CLP,230,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,4.26829268,32.85714286,1402.43902439,,,67,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-06,"Araucanía Region",2,2,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Antofagasta Region",83,90,1.08433735,CLP,120,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,5.55555556,24,1333.33333333,,,26,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Araucanía Region",226,242,1.07079646,CLP,332,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,5.78512397,23.71428571,1371.90082645,,,83,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Arica y Parinacota Region",23,27,1.17391304,CLP,26,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,3.7037037,26,962.96296296,,,9,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Atacama Region",26,26,1,CLP,42,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.84615385,42,1615.38461538,,,5,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Aysén Region",16,19,1.1875,CLP,22,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,5.26315789,22,1157.89473684,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Bío Bío Region",227,238,1.04845815,CLP,329,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,4.62184874,29.90909091,1382.35294118,,,94,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Coquimbo Region",53,58,1.09433962,CLP,74,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,5.17241379,24.66666667,1275.86206897,,,23,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Los Lagos Region",155,164,1.05806452,CLP,183,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,4.26829268,26.14285714,1115.85365854,,,72,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Los Ríos Region",149,164,1.10067114,CLP,180,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,4.87804878,22.5,1097.56097561,,,59,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Magallanes y la Antártica Chilena Region",19,19,1,CLP,25,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,5.26315789,25,1315.78947368,,,8,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Maule Region",58,68,1.17241379,CLP,115,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,8.82352941,19.16666667,1691.17647059,,,26,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"O'Higgins Region",57,63,1.10526316,CLP,71,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.58730159,71,1126.98412698,,,22,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Santiago Metropolitan Region",517,552,1.06769826,CLP,890,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15,4.89130435,32.96296296,1612.31884058,,,188,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Tarapacá Region",31,32,1.03225806,CLP,43,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.125,43,1343.75,,,7,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,Unknown,1,1,1,CLP,1,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Valparaíso Region",103,111,1.0776699,CLP,202,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3,6.30630631,28.85714286,1819.81981982,,,42,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-05,"Araucanía Region",2,2,1,CLP,5,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,50,5,2500,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Antofagasta Region",53,57,1.0754717,CLP,76,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.75438596,76,1333.33333333,,,20,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Araucanía Region",276,296,1.07246377,CLP,351,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9,5.74324324,20.64705882,1185.81081081,,,99,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Arica y Parinacota Region",11,11,1,CLP,10,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,18.18181818,5,909.09090909,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Atacama Region",20,23,1.15,CLP,28,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,8.69565217,14,1217.39130435,,,10,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Aysén Region",10,10,1,CLP,9,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,900,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Bío Bío Region",266,283,1.06390977,CLP,400,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,4.24028269,33.33333333,1413.42756184,,,104,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Coquimbo Region",45,46,1.02222222,CLP,47,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,6.52173913,15.66666667,1021.73913043,,,14,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Los Lagos Region",148,159,1.07432432,CLP,172,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,1.88679245,57.33333333,1081.76100629,,,63,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Los Ríos Region",141,159,1.12765957,CLP,190,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,8.17610063,14.61538462,1194.96855346,,,56,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Magallanes y la Antártica Chilena Region",25,28,1.12,CLP,26,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,7.14285714,13,928.57142857,,,13,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Maule Region",70,71,1.01428571,CLP,110,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,1.4084507,110,1549.29577465,,,26,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"O'Higgins Region",56,58,1.03571429,CLP,73,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,3.44827586,36.5,1258.62068966,,,20,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Santiago Metropolitan Region",545,566,1.03853211,CLP,851,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8,2.47349823,60.78571429,1503.5335689,,,207,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Tarapacá Region",22,22,1,CLP,25,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,4.54545455,25,1136.36363636,,,11,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Valparaíso Region",136,145,1.06617647,CLP,174,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,2.75862069,43.5,1200,,,49,,,,,,2025-01-01,2025-06-03
"publico pucon","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-04,"Araucanía Region",3,3,1,CLP,2,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,666.66666667,,,1,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Antofagasta Region",55,57,1.03636364,CLP,73,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.50877193,36.5,1280.70175439,,,15,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Araucanía Region",153,170,1.11111111,CLP,177,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,5.88235294,17.7,1041.17647059,,,55,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Arica y Parinacota Region",13,14,1.07692308,CLP,24,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1714.28571429,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Atacama Region",16,16,1,CLP,18,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,18.75,6,1125,,,6,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Aysén Region",9,9,1,CLP,7,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,777.77777778,,,4,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Bío Bío Region",183,202,1.10382514,CLP,271,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6,6.43564356,20.84615385,1341.58415842,,,69,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Coquimbo Region",60,65,1.08333333,CLP,84,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",2,7.69230769,16.8,1292.30769231,,,19,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Los Lagos Region",109,112,1.02752294,CLP,110,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4,7.14285714,13.75,982.14285714,,,49,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Los Ríos Region",81,90,1.11111111,CLP,128,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",1,3.33333333,42.66666667,1422.22222222,,,30,,,,,,2025-01-01,2025-06-03
"publico advantage","Video explicando servicio corto","primera campaña clientes potenciales",2025-05-03,"Magallanes y la Antártica Chilena Region",20,22,1.1,CLP,22,"7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",,,,1000,,,2,,,,,,2025-01-01,2025-06-03
